time/time_elapsed,time/iterations,train/learning_rate,rollout/ep_len_mean,time/total_timesteps,train/value_loss,rollout/ep_rew_mean,train/explained_variance,train/policy_loss,train/n_updates,train/entropy_loss,time/fps
1233,90800,0.0007,32.0,454000,4.329197906827176e-07,-0.14385428,2.980232238769531e-07,0.00017928752640727907,90799,-0.5214481353759766,367
1235,90900,0.0007,32.0,454500,4.865938763032318e-09,-0.12377142000000001,0.0,5.7576773542677984e-05,90899,-0.6255435943603516,367
1236,91000,0.0007,32.0,455000,2.7645288014355174e-07,-0.11411513000000001,2.384185791015625e-07,0.00032373928115703166,90999,-0.7017655372619629,367
1237,91100,0.0007,32.0,455500,0.0006568270619027317,-0.09285487999999999,0.8843748569488525,3.9169034948827175e-07,91099,-0.0036449090112000704,367
1239,91200,0.0007,32.0,456000,2.9484508168309276e-09,-0.10464356000000001,0.0,-1.713417259452399e-05,91199,-0.7742929458618164,367
1240,91300,0.0007,32.0,456500,1.326214146502025e-06,-0.08284699000000001,0.0,2.8520946671051206e-06,91299,-0.020771151408553123,368
1241,91400,0.0007,32.0,457000,0.018377237021923065,-0.12256113,0.8434963822364807,7.709168130531907e-06,91399,-0.002121764002367854,368
1242,91500,0.0007,32.0,457500,6.586801646335516e-07,-0.14240577,-1.1920928955078125e-07,-1.3273089507492841e-06,91499,-0.01335285883396864,368
1244,91600,0.0007,32.0,458000,7.0962728386803064e-06,-0.14330846,0.0,-0.00015251731383614242,91599,-0.23438696563243866,368
1245,91700,0.0007,32.0,458500,1.6329686047811265e-07,-0.13229154000000004,0.0,0.0002877086808439344,91699,-0.6634551286697388,368
1246,91800,0.0007,32.0,459000,1.2392835060381913e-06,-0.10269861000000001,0.0,2.0679906356235733e-06,91799,-0.01493383664637804,368
1248,91900,0.0007,32.0,459500,0.008106525056064129,-0.12489978999999998,-1.0920240879058838,6.612409464423763e-08,91899,-0.00020676675194408745,368
1249,92000,0.0007,32.0,460000,6.543472750308865e-07,-0.11520437999999998,5.960464477539063e-08,-1.258754345201396e-08,91999,-0.00021700921934098005,368
1250,92100,0.0007,32.0,460500,4.732817160402192e-06,-0.09730887999999999,0.0,3.3476994758530054e-06,92099,-0.013085337355732918,368
1251,92200,0.0007,32.0,461000,0.0045752376317977905,-0.08554745999999999,0.32743650674819946,2.399712855094549e-07,92199,-0.025546330958604813,368
1253,92300,0.0007,32.0,461500,4.104614870215073e-09,-0.08860521,-1.1920928955078125e-07,2.107227281555879e-08,92299,-0.0035721331369131804,368
1254,92400,0.0007,32.0,462000,2.715383561735507e-05,-0.10095662999999998,1.1920928955078125e-07,-1.4347143633131054e-06,92399,-0.0027811615727841854,368
1255,92500,0.0007,32.0,462500,1.1061170113180196e-07,-0.07940363999999998,0.0,0.00019610564049798995,92499,-0.6918259859085083,368
1257,92600,0.0007,32.0,463000,0.0017932634800672531,-0.0699421,1.1920928955078125e-07,-1.3068781299807597e-05,92599,-0.00321863847784698,368
1258,92700,0.0007,32.0,463500,0.015582825057208538,-0.06809512000000001,-3.1881794929504395,1.7653179611443193e-06,92699,-0.0001232686045113951,368
1259,92800,0.0007,32.0,464000,6.90957676852122e-07,-0.09854215999999999,0.0,-4.606775405591179e-07,92799,-0.0054668281227350235,368
1261,92900,0.0007,32.0,464500,7.519082373619312e-06,-0.112444,0.0,3.7892968975938857e-05,92899,-0.08678241819143295,368
1262,93000,0.0007,32.0,465000,0.00036316359182819724,-0.11212407999999999,0.7765647172927856,-1.899991275422508e-08,92999,-0.09616532176733017,368
1264,93100,0.0007,32.0,465500,1.9095355696663319e-07,-0.10827606000000001,0.0,5.137583798386913e-07,93099,-0.010845711454749107,368
1265,93200,0.0007,32.0,466000,8.019669053282996e-07,-0.09411401,0.0,-5.496409727356877e-08,93199,-0.0007175509817898273,368
1266,93300,0.0007,32.0,466500,5.677843546436634e-07,-0.09444285,0.0,-1.6280989001415946e-08,93299,-0.00028313594521023333,368
1268,93400,0.0007,32.0,467000,0.0002016439102590084,-0.10965154,0.9644054174423218,-4.351946358838177e-07,93399,-0.0008297629537992179,368
1269,93500,0.0007,32.0,467500,0.0002871981996577233,-0.07027196,0.9139403700828552,-4.550435278360965e-06,93499,-0.0540035180747509,368
1270,93600,0.0007,32.0,468000,1.3153825193512603e-06,-0.0700701,1.1920928955078125e-07,-4.929028818878578e-06,93599,-0.0323137603700161,368
1271,93700,0.0007,32.0,468500,0.00888744555413723,-0.07879971,-0.44179844856262207,3.831019057543017e-07,93699,-5.563601371250115e-05,368
1273,93800,0.0007,32.0,469000,0.02498636208474636,-0.08214801,0.569025993347168,-0.0031829073559492826,93799,-0.05686550959944725,368
1274,93900,0.0007,32.0,469500,4.23186269013498e-12,-0.08435043,0.0,2.5836035533188806e-09,93899,-0.011106206104159355,368
1275,94000,0.0007,32.0,470000,8.707245768846406e-08,-0.09210218,0.0,-2.4533001123927534e-06,93999,-0.05864952877163887,368
1277,94100,0.0007,32.0,470500,7.125826414267067e-06,-0.07948509999999999,0.0,-1.2922546943627822e-07,94099,-0.0006053696270100772,368
1278,94200,0.0007,32.0,471000,1.7383634087764221e-07,-0.07491935000000001,0.0,-2.06883058240237e-07,94199,-0.004867415875196457,368
1279,94300,0.0007,32.0,471500,0.0021735383197665215,-0.11744708,0.5580747127532959,-0.0004763404431287199,94299,-0.4759434759616852,368
1281,94400,0.0007,32.0,472000,4.7543242231995464e-08,-0.13685181000000002,0.0,3.9726087379676756e-06,94399,-0.11698832362890244,368
1282,94500,0.0007,32.0,472500,1.7123708175859065e-06,-0.12350802,1.1920928955078125e-07,1.5604176951455884e-05,94499,-0.07689797133207321,368
1283,94600,0.0007,32.0,473000,0.002125738887116313,-0.12612771999999997,0.47866135835647583,-8.019155472993589e-08,94599,-3.801808998105116e-05,368
1285,94700,0.0007,32.0,473500,1.8439064319863974e-07,-0.12283395999999998,0.0,1.1172111953783315e-05,94699,-0.13372856378555298,368
1286,94800,0.0007,32.0,474000,1.297580212167304e-07,-0.12621520000000003,-1.1920928955078125e-07,3.2692650364651854e-08,94799,-0.0010943718953058124,368
1287,94900,0.0007,32.0,474500,9.067918540495157e-07,-0.08102673999999999,5.960464477539063e-08,-0.0001498782803537324,94899,-0.5231508612632751,368
1289,95000,0.0007,32.0,475000,0.009210203774273396,-0.05173389999999999,-0.3792074918746948,1.2380512259824172e-07,94999,-2.7659267288981937e-05,368
1290,95100,0.0007,32.0,475500,0.00228770449757576,-0.07287194999999999,-0.37006640434265137,-8.354589797754386e-10,95099,-2.460366886225529e-05,368
1292,95200,0.0007,32.0,476000,7.69722987570276e-08,-0.05663886000000001,1.1920928955078125e-07,-2.8052324907434922e-08,95199,-0.001138045801781118,368
1293,95300,0.0007,32.0,476500,9.822431366046658e-07,-0.05860333999999999,0.0,-5.7548832046450116e-06,95299,-0.039291031658649445,368
1294,95400,0.0007,32.0,477000,0.0014842309756204486,-0.04662490000000001,0.8548661470413208,9.210223765876435e-07,95399,-0.0018988974625244737,368
1296,95500,0.0007,32.0,477500,1.327480561030825e-07,-0.07631472,-1.1920928955078125e-07,-9.370153748022858e-06,95499,-0.13280601799488068,368
1297,95600,0.0007,32.0,478000,0.00022728301701135933,-0.10041011000000001,0.9484018683433533,-5.842313385073794e-06,95599,-0.05312099680304527,368
1298,95700,0.0007,32.0,478500,3.610036003465211e-07,-0.08303845999999998,0.0,-3.922759361785211e-08,95699,-0.0007740200380794704,368
1300,95800,0.0007,32.0,479000,2.0713288904516958e-05,-0.09302773,0.0,-7.8686381854709e-09,95799,-2.6611945941112936e-05,368
1301,95900,0.0007,32.0,479500,0.000401026860345155,-0.07730392,0.9102446436882019,1.1781415842904153e-08,95899,-1.5958727090037428e-05,368
1302,96000,0.0007,32.0,480000,2.8750156033652274e-08,-0.10807713,5.960464477539063e-08,1.1582262260390053e-08,95999,-0.000802136433776468,368
1304,96100,0.0007,32.0,480500,1.9902003600691387e-08,-0.12444142999999996,0.0,1.2795277370969416e-07,96099,-0.008491401560604572,368
1305,96200,0.0007,32.0,481000,0.004462513141334057,-0.10002159,0.5292474031448364,-6.085356653784402e-05,96199,-0.2896168828010559,368
1306,96300,0.0007,32.0,481500,8.26400196274335e-07,-0.10298818000000001,1.1920928955078125e-07,-4.549726781988284e-06,96299,-0.03938323259353638,368
1307,96400,0.0007,32.0,482000,0.00037719932151958346,-0.10579390999999999,0.9207924008369446,-1.7835176322478219e-06,96399,-0.04355490952730179,368
1309,96500,0.0007,32.0,482500,1.6917582001951814e-08,-0.10727670999999997,0.0,5.1078368414891884e-05,96499,-0.48607000708580017,368
1310,96600,0.0007,32.0,483000,1.9704646092577605e-06,-0.09607183000000001,5.960464477539063e-08,-2.9296719731064513e-05,96599,-0.1306089460849762,368
1311,96700,0.0007,32.0,483500,0.0005713087157346308,-0.07047409,0.7723076343536377,1.3356222794413952e-08,96699,-1.269125823455397e-05,368
1313,96800,0.0007,32.0,484000,1.7354575732042576e-07,-0.07460776,-1.1920928955078125e-07,0.0001898419577628374,96799,-0.5303412675857544,368
1314,96900,0.0007,32.0,484500,0.00027781716198660433,-0.05731220000000001,0.9550144076347351,-8.864770251193477e-08,96899,-0.00013227190356701612,368
1315,97000,0.0007,32.0,485000,0.004977846052497625,-0.08349435000000004,-6.008315086364746,-2.7316762043483322e-06,96999,-0.000515646010171622,368
1317,97100,0.0007,32.0,485500,2.49138395247428e-07,-0.06333727,5.960464477539063e-08,-3.322413277828673e-08,97099,-0.0007949850405566394,368
1318,97200,0.0007,32.0,486000,9.10502251372236e-09,-0.06191174,1.1920928955078125e-07,6.901171582285315e-05,97199,-0.3690485954284668,368
1319,97300,0.0007,32.0,486500,5.760645649388607e-08,-0.07324618999999999,0.0,4.1491513003144576e-10,97299,-2.812559796439018e-05,368
1321,97400,0.0007,32.0,487000,1.3865409300706233e-06,-0.08120557999999999,0.0,-1.6593436384937377e-06,97399,-0.012412944808602333,368
1322,97500,0.0007,32.0,487500,0.08737138658761978,-0.07481628,-23.38874053955078,0.0005414026090875268,97499,-0.17895060777664185,368
1324,97600,0.0007,32.0,488000,8.965943010252886e-08,-0.07261769,0.0,-2.0708581516259983e-08,97599,-0.0008489891770295799,368
1325,97700,0.0007,32.0,488500,9.628148836782202e-05,-0.11253303,0.0,-5.53047993889777e-06,97699,-0.005304819904267788,368
1326,97800,0.0007,32.0,489000,0.06720143556594849,-0.14569896000000002,0.9691739082336426,-9.869851783150807e-05,97799,-0.03146201744675636,368
1327,97900,0.0007,32.0,489500,2.286263224959839e-05,-0.16721019,0.0,-0.0007049180567264557,97899,-0.4242505729198456,368
1329,98000,0.0007,32.0,490000,0.0006581514026038349,-0.15551824000000003,0.8748683333396912,1.303935874830131e-07,97999,-0.00027809577295556664,368
1330,98100,0.0007,32.0,490500,9.060208833178152e-11,-0.16937591000000002,0.0,-1.37843603198462e-09,98099,-0.00161969184409827,368
1331,98200,0.0007,32.0,491000,2.2687295313517097e-06,-0.18426697,0.0,1.4687337852592464e-06,98199,-0.008935472927987576,368
1333,98300,0.0007,32.0,491500,0.003787996945902705,-0.18350293,-0.2860194444656372,-5.295675009620027e-08,98299,-0.003262874437496066,368
1334,98400,0.0007,32.0,492000,0.006545173469930887,-0.15309527999999997,0.0,-3.7066340610181214e-06,98399,-0.0005524251027964056,368
1336,98500,0.0007,32.0,492500,1.316526095251902e-06,-0.10350124,0.0,3.699782098465221e-07,98499,-0.003327818587422371,368
1337,98600,0.0007,32.0,493000,0.006857953500002623,-0.12374428,-0.42939484119415283,1.1380880238220925e-07,98599,-0.0031971316784620285,368
1338,98700,0.0007,32.0,493500,1.248546084298141e-07,-0.13454673,-1.1920928955078125e-07,3.6519762147690926e-07,98699,-0.009591697715222836,368
1340,98800,0.0007,32.0,494000,0.019016733393073082,-0.10909008000000002,-2.960963487625122,7.575954896310577e-06,98799,-0.026061424985527992,368
1341,98900,0.0007,32.0,494500,1.1789392795336084e-09,-0.10592849999999998,-1.1920928955078125e-07,-1.384930783387972e-05,98899,-0.3568679988384247,368
1342,99000,0.0007,32.0,495000,3.377533275283895e-08,-0.09680653000000002,0.0,5.934675186836103e-07,98999,-0.025693485513329506,368
1344,99100,0.0007,32.0,495500,0.00029503871337510645,-0.09914213999999999,0.8534448146820068,0.0012217144249007106,99099,-0.16904686391353607,368
1345,99200,0.0007,32.0,496000,9.117147214965371e-07,-0.07983788000000003,0.0,1.3785980002012366e-07,99199,-0.00156320258975029,368
1346,99300,0.0007,32.0,496500,1.920241174957482e-06,-0.06957034000000001,0.0,-4.072778381214448e-08,99299,-0.0003680783847812563,368
1348,99400,0.0007,32.0,497000,0.0005321194767020643,-0.06287791999999999,0.9584154486656189,2.130494794982951e-05,99399,-0.3128345310688019,368
1349,99500,0.0007,32.0,497500,2.952377542442264e-07,-0.03817014999999999,0.0,-0.00015244468522723764,99499,-0.661690354347229,368
1350,99600,0.0007,32.0,498000,3.287874221769016e-07,-0.023604539999999997,0.0,-1.0310606057828409e-07,99599,-0.001969770062714815,368
1352,99700,0.0007,32.0,498500,1.8643591204181575e-07,-0.01618689,0.0,3.3977246403082972e-06,99699,-0.0573330894112587,368
1353,99800,0.0007,32.0,499000,1.9613971744547598e-05,-0.036773919999999995,0.0,-0.00010080676293000579,99799,-0.1406516432762146,368
1355,99900,0.0007,32.0,499500,0.005050415638834238,-0.06337743000000001,-0.7087572813034058,0.0005551564390771091,99899,-0.030613789334893227,368
1356,100000,0.0007,32.0,500000,7.1232802838494536e-06,-0.06643489,0.0,-1.8919887168067362e-07,99999,-0.0008207717910408974,368
1357,100100,0.0007,32.0,500500,1.0059351325253374e-06,-0.0857752,0.0,3.229204230592586e-05,100099,-0.15445511043071747,368
1359,100200,0.0007,32.0,501000,0.00026187178445979953,-0.10033007999999999,0.9132707118988037,-0.0013498085318133235,100199,-0.16270498931407928,368
1360,100300,0.0007,32.0,501500,1.258856912045303e-07,-0.08947725000000002,0.0,-2.5153239491260138e-08,100299,-0.0008226273930631578,368
1362,100400,0.0007,32.0,502000,0.003892143489792943,-0.09312857999999999,0.16135603189468384,-1.1520120324348682e-06,100399,-0.0005219111917540431,368
1364,100500,0.0007,32.0,502500,1.886448997012735e-09,-0.08809717999999998,0.0,5.925015216234897e-07,100499,-0.0880594551563263,368
1365,100600,0.0007,32.0,503000,1.0823771212642441e-08,-0.048752580000000004,0.0,3.550613314473594e-08,100599,-0.0034003660548478365,368
1366,100700,0.0007,32.0,503500,0.0017498485976830125,-0.06898949000000001,0.803534746170044,1.3516390140466683e-07,100699,-0.00022745975002180785,368
1368,100800,0.0007,32.0,504000,6.966012477960248e-08,-0.08078806000000002,0.0,-5.612100650864704e-08,100799,-0.002268093405291438,368
1369,100900,0.0007,32.0,504500,4.3515442484931555e-06,-0.07252472000000001,-1.1920928955078125e-07,5.590435492308643e-08,100899,-0.00034285237779840827,368
1370,101000,0.0007,32.0,505000,0.00027228760882280767,-0.052901819999999995,0.8632324934005737,-3.047851038218141e-08,100999,-0.0005620146403089166,368
1371,101100,0.0007,32.0,505500,5.465526555781253e-07,-0.04810446000000001,1.1920928955078125e-07,-0.0008145997417159379,101099,-0.6330971121788025,368
1372,101200,0.0007,32.0,506000,1.1646900020423345e-05,-0.06482897000000001,0.0,-6.932803557901934e-07,101199,-0.0021279738284647465,368
1373,101300,0.0007,32.0,506500,7.935946086945478e-07,-0.07676548000000001,0.0,-4.620685611911313e-09,101299,-8.07499309303239e-05,368
1374,101400,0.0007,32.0,507000,8.749299922783393e-06,-0.05368817,-1.1920928955078125e-07,-1.9912769857910462e-05,101399,-0.048363350331783295,368
1375,101500,0.0007,32.0,507500,0.00067583640338853,-0.05920393000000001,0.9280813336372375,-1.077568541063556e-07,101499,-0.00030987587524577975,368
1377,101600,0.0007,32.0,508000,3.1807616096557467e-07,-0.07051473999999999,0.0,4.875146508709349e-09,101599,-0.00012860271090175956,368
1378,101700,0.0007,32.0,508500,4.161200308772095e-07,-0.10243033,0.0,-9.033724523987985e-08,101699,-0.0015211304416880012,368
1379,101800,0.0007,32.0,509000,0.0008025110582821071,-0.1321664,0.8490333557128906,-0.0002729845291469246,101799,-0.35468530654907227,369
1380,101900,0.0007,32.0,509500,2.46740046350169e-06,-0.08527763999999999,0.0,1.4339245808514534e-06,101899,-0.008200458250939846,369
1381,102000,0.0007,32.0,510000,0.0005510702612809837,-0.11370469999999999,0.8803976774215698,-0.00012084327318007126,101999,-0.6397530436515808,369
1382,102100,0.0007,32.0,510500,2.141054800119946e-08,-0.10448215,0.0,-1.5176008227868465e-09,102099,-0.00013991259038448334,369
1383,102200,0.0007,32.0,511000,6.839832877858498e-08,-0.14434117000000002,0.0,1.4473710230333836e-08,102199,-0.0006705007399432361,369
1384,102300,0.0007,32.0,511500,0.005457079038023949,-0.13040351000000003,0.27449536323547363,2.593523333871417e-07,102299,-0.0001336093555437401,369
1386,102400,0.0007,32.0,512000,3.295618000720424e-07,-0.14005199000000002,1.1920928955078125e-07,-6.171114819153445e-07,102399,-0.00957568921148777,369
1387,102500,0.0007,32.0,512500,5.017498551751487e-05,-0.13941763,0.0,4.5311213625609525e-07,102499,-0.0007759612053632736,369
1388,102600,0.0007,32.0,513000,0.009711219929158688,-0.1542745,0.10488808155059814,0.0001285737380385399,102599,-0.058732546865940094,369
1389,102700,0.0007,32.0,513500,1.2668877388932742e-05,-0.13063812,-1.1920928955078125e-07,6.153847209589003e-09,102699,-3.635275788838044e-05,369
1390,102800,0.0007,32.0,514000,1.4891916144676998e-08,-0.12114407999999999,0.0,2.9521298738899304e-09,102799,-0.0003107328375335783,369
1391,102900,0.0007,32.0,514500,5.983496976114111e-06,-0.11466182,0.0,4.651908724895293e-08,102899,-0.00024376371584367007,369
1392,103000,0.0007,32.0,515000,0.011502842418849468,-0.11291129000000001,-1.4123096466064453,0.0007572274189442396,102999,-0.01694425940513611,369
1394,103100,0.0007,32.0,515500,0.008254516869783401,-0.09172069999999997,0.09359186887741089,-2.706960185605567e-05,103099,-0.10205572098493576,369
1395,103200,0.0007,32.0,516000,6.523563911287056e-07,-0.06260401,0.0,-1.3964177592029614e-09,103199,-2.5591598387109116e-05,369
1396,103300,0.0007,32.0,516500,7.566861199848063e-07,-0.0770212,-1.1920928955078125e-07,-1.503986601925078e-09,103299,-3.112187550868839e-05,369
1397,103400,0.0007,32.0,517000,0.0005076266825199127,-0.057922149999999985,0.7049936056137085,-6.534447982708969e-10,103399,-0.0004038838669657707,369
1398,103500,0.0007,32.0,517500,1.0712858156125549e-08,-0.05511356,0.0,-2.8456792279030196e-05,103499,-0.6800451278686523,370
1399,103600,0.0007,32.0,518000,8.917963327803591e-07,-0.05095877,0.0,-0.0,103599,-1.2767325642926153e-05,370
1400,103700,0.0007,32.0,518500,1.7683991870853788e-07,-0.051110370000000016,0.0,2.181282043878241e-09,103699,-7.020241173449904e-05,370
1401,103800,0.0007,32.0,519000,1.021701223180571e-06,-0.04227609,-1.1920928955078125e-07,6.860585699541843e-07,103799,-0.006359504070132971,370
1402,103900,0.0007,32.0,519500,0.06566508859395981,-0.046309109999999994,-34.20827865600586,7.710553290962707e-06,103899,-0.002657565288245678,370
1404,104000,0.0007,32.0,520000,1.7557505998411216e-05,-0.06372698,0.0,-2.6585234081721865e-05,103999,-0.04395292326807976,370
1405,104100,0.0007,32.0,520500,2.334257442271337e-05,-0.08464005999999999,-1.1920928955078125e-07,7.100132393134118e-08,104099,-0.0002034587087109685,370
1406,104200,0.0007,32.0,521000,0.0009961287723854184,-0.09659527999999996,0.8773306012153625,7.578101940453053e-05,104199,-0.20306658744812012,370
1407,104300,0.0007,32.0,521500,3.5749679227592424e-05,-0.09969458999999997,0.0,1.8969088841913617e-06,104299,-0.0032566518057137728,370
1408,104400,0.0007,32.0,522000,3.856697219362104e-07,-0.09030032,-2.384185791015625e-07,-1.3976109585200902e-05,104399,-0.1313343495130539,370
1409,104500,0.0007,32.0,522500,4.7300519057102974e-09,-0.07760688,5.960464477539063e-08,4.3135884197909036e-07,104499,-0.04505176469683647,370
1411,104600,0.0007,32.0,523000,1.1083056250527079e-07,-0.09753898000000001,0.0,3.511580359827349e-08,104599,-0.0011701894691213965,370
1412,104700,0.0007,32.0,523500,0.00640823831781745,-0.07957916999999999,-0.43217897415161133,1.0848003739738488e-06,104699,-0.00027636351296678185,370
1413,104800,0.0007,32.0,524000,6.222254711474307e-08,-0.08566255000000002,1.7881393432617188e-07,9.95472532849817e-07,104799,-0.030159471556544304,370
1414,104900,0.0007,32.0,524500,3.764178472920321e-05,-0.11938013,0.0,-2.1214745515862887e-08,104899,-6.034319449099712e-05,370
1415,105000,0.0007,32.0,525000,0.0005599731812253594,-0.12690193,0.42187464237213135,0.007666030433028936,104999,-0.2513830363750458,370
1416,105100,0.0007,32.0,525500,3.8600607155103717e-08,-0.13060677,0.0,4.824168627237668e-06,105099,-0.14120864868164062,370
1417,105200,0.0007,32.0,526000,0.0004735823895316571,-0.12802365000000004,0.8994905352592468,-5.413015102817553e-08,105199,-0.0007368169026449323,370
1418,105300,0.0007,32.0,526500,7.135167123806241e-09,-0.12080569000000001,0.0,-8.175684129696492e-09,105299,-0.0010889547411352396,371
1420,105400,0.0007,32.0,527000,1.981179138965672e-06,-0.12182042999999998,0.0,-2.4334244841384134e-08,105399,-0.00022617296781390905,371
1421,105500,0.0007,32.0,527500,0.009674417786300182,-0.12416659000000001,-2.2249720096588135,4.501690909819445e-06,105499,-0.0014250961830839515,371
1422,105600,0.0007,32.0,528000,4.3589960085910207e-08,-0.07076489000000001,-1.1920928955078125e-07,-2.8278102490730816e-06,105599,-0.08628562092781067,371
1423,105700,0.0007,32.0,528500,2.765957560768584e-07,-0.07778441000000001,0.0,0.0005120036075823009,105699,-0.2922775447368622,371
1424,105800,0.0007,32.0,529000,0.0005008475272916257,-0.05573961000000001,0.6003597974777222,-6.731329715847778e-09,105799,-0.0005489942850545049,371
1425,105900,0.0007,32.0,529500,5.809034746562247e-07,-0.07541884,0.0,7.379517086292253e-08,105899,-0.0010889515979215503,371
1426,106000,0.0007,32.0,530000,0.00016330093785654753,-0.05324366,0.0,6.915308858879143e-06,105999,-0.0050882757641375065,371
1428,106100,0.0007,32.0,530500,9.021700719813452e-09,-0.0626016,0.0,4.20633305964202e-08,106099,-0.004296578001230955,371
1429,106200,0.0007,32.0,531000,2.499789661669638e-05,-0.07274974000000001,0.0,0.005091103259474039,106199,-0.797276496887207,371
1430,106300,0.0007,32.0,531500,0.08099668473005295,-0.08295888000000001,-21.501724243164062,0.00011940484546357766,106299,-0.0027850449550896883,371
1431,106400,0.0007,32.0,532000,4.49577548522484e-08,-0.07290914000000001,0.0,1.5138411981752142e-06,106399,-0.051647018641233444,371
1432,106500,0.0007,32.0,532500,1.3648354979522992e-05,-0.09477524999999998,0.0,-7.185268486864516e-07,106499,-0.0020859462674707174,371
1433,106600,0.0007,32.0,533000,0.00033095135586336255,-0.0926735,0.8925324082374573,1.525867077134535e-07,106599,-0.0002535971289034933,371
1435,106700,0.0007,32.0,533500,0.002293566707521677,-0.09014626999999999,0.0,-3.150539851048961e-05,106699,-0.006105043925344944,371
1436,106800,0.0007,32.0,534000,0.00016294360102619976,-0.09604079,0.0,-0.0006961794570088387,106799,-0.26061949133872986,371
1437,106900,0.0007,32.0,534500,5.197211407903524e-07,-0.09899750000000002,0.0,-1.2463072796009556e-09,106899,-2.346972905797884e-05,371
1438,107000,0.0007,32.0,535000,3.046801282380329e-07,-0.10922625999999999,0.0,-9.06495234431759e-09,106999,-0.00022180831001605839,371
1440,107100,0.0007,32.0,535500,0.006465858314186335,-0.11465074,0.29506146907806396,1.2355053513601888e-06,107099,-0.0066350833512842655,371
1441,107200,0.0007,32.0,536000,3.582151748560136e-07,-0.10849681000000003,0.0,0.0002263060596305877,107199,-0.5407058000564575,371
1442,107300,0.0007,32.0,536500,0.0013450689148157835,-0.10778009000000001,0.8093602061271667,-0.00023509305901825428,107299,-0.060594864189624786,371
1443,107400,0.0007,32.0,537000,0.00011578451812965795,-0.0995075,0.8631630539894104,0.00030179208260960877,107399,-0.0811738520860672,371
1445,107500,0.0007,32.0,537500,1.8291385117663594e-07,-0.08673584,0.0,-4.204434844723437e-07,107499,-0.009249560534954071,371
1446,107600,0.0007,32.0,538000,2.7732914986700052e-06,-0.07276331,0.0,2.501215249139932e-06,107599,-0.013838988728821278,372
1447,107700,0.0007,32.0,538500,1.7483587555489066e-07,-0.08155744000000001,0.0,1.5708454839113983e-06,107699,-0.028720444068312645,372
1448,107800,0.0007,32.0,539000,0.011313102208077908,-0.1009049,-0.247819185256958,-1.5266441550920717e-05,107799,-0.007496468722820282,372
1449,107900,0.0007,32.0,539500,0.005491803865879774,-0.10628931,0.32948803901672363,2.8935189675394213e-06,107899,-0.0004942658706568182,372
1451,108000,0.0007,32.0,540000,5.335904461389873e-06,-0.11110504,0.0,-9.08390666154446e-06,107999,-0.02845902182161808,372
1452,108100,0.0007,32.0,540500,1.6769124044913042e-07,-0.10873629000000001,0.0,0.0001948910066857934,108099,-0.7583754658699036,372
1453,108200,0.0007,32.0,541000,0.0044466787949204445,-0.10029305000000001,-1.2493541240692139,9.63867423706688e-05,108199,-0.014009976759552956,372
1454,108300,0.0007,32.0,541500,5.409487130236812e-06,-0.09750083999999998,0.0,-7.077146619849373e-06,108299,-0.023832863196730614,372
1455,108400,0.0007,32.0,542000,5.278852199808171e-07,-0.06984153,5.960464477539063e-08,-0.0004974583862349391,108399,-0.2635039985179901,372
1457,108500,0.0007,32.0,542500,2.5425977582926862e-05,-0.08113843000000001,1.1920928955078125e-07,-0.0001901246141642332,108499,-0.1710059642791748,372
1458,108600,0.0007,32.0,543000,3.224164629500592e-06,-0.07746204000000001,-2.384185791015625e-07,1.7989476646107505e-06,108599,-0.008966447785496712,372
1459,108700,0.0007,32.0,543500,0.005438969470560551,-0.09390767999999998,-1.819220781326294,6.904588644829346e-06,108699,-0.001233989023603499,372
1460,108800,0.0007,32.0,544000,4.0865924688660016e-07,-0.11604003000000002,0.0,-0.00016573174798395485,108799,-0.47639256715774536,372
1461,108900,0.0007,32.0,544500,1.5612142760801362e-06,-0.11736774999999998,0.0,0.00018799483950715512,108899,-0.4995391368865967,372
1463,109000,0.0007,32.0,545000,0.00014788185944780707,-0.09532861000000001,0.9178450703620911,1.7392172594554722e-05,108999,-0.16682983934879303,372
1464,109100,0.0007,32.0,545500,2.3367144876829116e-06,-0.10536978999999999,0.0,-1.9345441160112387e-06,109099,-0.010691080242395401,372
1465,109200,0.0007,32.0,546000,0.00018196382734458894,-0.08992970000000002,1.1920928955078125e-07,0.0052589126862585545,109199,-0.6296807527542114,372
1466,109300,0.0007,32.0,546500,1.243860515387496e-05,-0.08618704,0.0,2.792990244415705e-06,109299,-0.007611644454300404,372
1468,109400,0.0007,32.0,547000,2.1757779578024383e-08,-0.08187755000000001,0.0,4.3059468879391716e-08,109399,-0.003090035868808627,372
1469,109500,0.0007,32.0,547500,0.000844477501232177,-0.07400948,0.8345465660095215,9.312230275781985e-08,109499,-0.0002769480925053358,372
1470,109600,0.0007,32.0,548000,2.452065359648259e-07,-0.07379119,0.0,3.3808756683129104e-08,109599,-0.0007914222660474479,372
1471,109700,0.0007,32.0,548500,5.743800102209207e-08,-0.06263393,0.0,-6.211816394596781e-09,109699,-0.0003271322639193386,372
1473,109800,0.0007,32.0,549000,0.0006279183435253799,-0.05792813000000001,0.9796446561813354,7.933909529356242e-08,109799,-0.0002450461033731699,372
1474,109900,0.0007,32.0,549500,8.632914614281617e-07,-0.0730189,0.0,4.819174748149635e-08,109899,-0.0006173420115374029,372
1475,110000,0.0007,32.0,550000,0.0030815249774605036,-0.07228067,0.33353811502456665,1.9071715087193297e-06,109999,-0.006781855132430792,372
